sector,lat,lng,count,country,region_code,local_authority_code
NE29 6,55.003084,-1.458675,291,England,E12000001,E08000022
NE29 7,55.007667,-1.475494,267,England,E12000001,E08000022
NE29 8,55.020195,-1.480369,259,England,E12000001,E08000022
NE29 9,55.021008,-1.459665,167,England,E12000001,E08000022
NE3 1,55.006649,-1.616622,369,England,E12000001,E08000021
NE3 2,55.01532,-1.648493,356,England,E12000001,E08000021
NE3 3,55.008372,-1.644247,340,England,E12000001,E08000021
NE3 4,55.002585,-1.634471,356,England,E12000001,E08000021
NE3 5,55.020367,-1.621307,238,England,E12000001,E08000021
NE3 9,60.356516,-1.438296,143,England,E12000001,E08000021
NE30 1,55.009764,-1.443225,190,England,E12000001,E08000022
NE30 2,55.018058,-1.445267,270,England,E12000001,E08000022
NE30 3,55.029271,-1.446568,212,England,E12000001,E08000022
NE30 4,55.021649,-1.435203,191,England,E12000001,E08000022
NE31 1,54.975865,-1.51624,336,England,E12000001,E08000023
NE31 2,54.966634,-1.509126,295,England,E12000001,E08000023
NE31 9,57.350556,-1.408692,19,England,E12000001,E08000023
NE32 3,54.978142,-1.481263,288,England,E12000001,E08000023
NE32 4,54.957764,-1.480951,276,England,E12000001,E08000023
NE32 5,54.971263,-1.490657,279,England,E12000001,E08000023
NE32 9,59.574896,-1.335223,49,England,E12000001,E08000023
NE33 1,54.996081,-1.436758,253,England,E12000001,E08000023
NE33 2,54.999314,-1.42758,214,England,E12000001,E08000023
NE33 3,54.990828,-1.420184,205,England,E12000001,E08000023
NE33 4,54.985937,-1.430831,242,England,E12000001,E08000023
NE33 5,54.985176,-1.440036,201,England,E12000001,E08000023
NE33 9,54.997364,-1.431709,121,England,E12000001,E08000023
NE34 0,54.974995,-1.433179,265,England,E12000001,E08000023
NE34 6,54.979982,-1.409627,205,England,E12000001,E08000023
NE34 7,54.97833,-1.396703,238,England,E12000001,E08000023
NE34 8,54.965325,-1.419895,242,England,E12000001,E08000023
NE34 9,54.966748,-1.451745,257,England,E12000001,E08000023
NE35 0,66.235862,-1.115214,4,England,E12000001,E08000023
NE35 9,54.952322,-1.462345,154,England,E12000001,E08000023
NE36 0,54.946253,-1.441857,245,England,E12000001,E08000023
NE36 9,59.483022,-1.338258,10,England,E12000001,E08000023
NE37 1,54.90845,-1.537927,327,England,E12000001,E08000024
NE37 2,54.914337,-1.523907,237,England,E12000001,E08000024
NE37 3,54.91488,-1.512538,145,England,E12000001,E08000024
NE37 9,62.179799,-1.285313,62,England,E12000001,E08000024
NE38 0,54.895772,-1.544318,189,England,E12000001,E08000024
NE38 7,54.899034,-1.522498,290,England,E12000001,E08000024
NE38 8,54.895022,-1.509441,274,England,E12000001,E08000024
NE38 9,54.884295,-1.54201,123,England,E12000001,E08000024
NE39 1,54.921976,-1.749334,183,England,E12000001,E08000037
NE39 2,54.92902,-1.76801,186,England,E12000001,E08000037
NE39 9,60.594065,-1.49452,8,England,E12000001,E08000037
NE4 5,54.975002,-1.631873,198,England,E12000001,E08000021
NE4 6,54.970906,-1.635558,217,England,E12000001,E08000021
NE4 7,54.965065,-1.63885,195,England,E12000001,E08000021
NE4 8,54.96982,-1.655049,205,England,E12000001,E08000021
NE4 9,54.981142,-1.655028,250,England,E12000001,E08000021
NE40 3,54.971517,-1.760857,291,England,E12000001,E08000037
NE40 4,54.960892,-1.781381,305,England,E12000001,E08000037
NE40 9,54.964451,-1.713357,13,England,E12000001,E08000037
NE41 8,54.975631,-1.821633,114,England,E12000001,E06000057
NE41 9,99.999999,0.0,1,England,,
NE42 5,54.960134,-1.843685,223,England,E12000001,E06000057
NE42 6,54.963911,-1.865568,206,England,E12000001,E06000057
NE42 9,59.063131,-1.674846,22,England,E12000001,E06000057
NE43 7,54.949647,-1.901542,267,England,E12000001,E06000057
NE44 6,54.944065,-1.980484,98,England,E12000001,E06000057
NE45 5,54.97673,-2.01849,232,England,E12000001,E06000057
NE46 1,54.964216,-2.092901,305,England,E12000001,E06000057
NE46 2,54.964323,-2.119929,205,England,E12000001,E06000057
NE46 3,54.973595,-2.109529,230,England,E12000001,E06000057
NE46 4,55.009677,-2.109076,259,England,E12000001,E06000057
NE46 9,54.976792,-2.091557,176,England,E12000001,E06000057
NE47 0,54.908182,-2.081058,84,England,E12000001,E06000057
NE47 5,54.985734,-2.220522,84,England,E12000001,E06000057
NE47 6,54.978246,-2.246923,126,England,E12000001,E06000057
NE47 7,54.97873,-2.345908,100,England,E12000001,E06000057
NE47 8,54.885668,-2.330429,68,England,E12000001,E06000057
NE47 9,54.878097,-2.251283,204,England,E12000001,E06000057
NE48 1,55.189201,-2.435733,128,England,E12000001,E06000057
NE48 2,55.149796,-2.218049,169,England,E12000001,E06000057
NE48 3,55.085314,-2.224233,153,England,E12000001,E06000057
NE48 4,55.065322,-2.123888,49,England,E12000001,E06000057
NE49 0,54.958615,-2.460693,175,England,E12000001,E06000057
NE49 9,54.974702,-2.461348,168,England,E12000001,E06000057
NE5 1,55.00005,-1.713647,299,England,E12000001,E08000021
NE5 2,54.988793,-1.684552,350,England,E12000001,E08000021
NE5 3,54.994757,-1.666214,292,England,E12000001,E08000021
NE5 4,55.003765,-1.686313,226,England,E12000001,E08000021
NE5 5,54.995315,-1.699178,157,England,E12000001,E08000021
NE5 9,61.031167,-1.459551,67,England,E12000001,E08000021
NE6 1,54.975144,-1.581768,289,England,E12000001,E08000021
NE6 2,54.97411,-1.570846,344,England,E12000001,E08000021
NE6 3,54.96938,-1.549135,269,England,E12000001,E08000021
NE6 4,54.982414,-1.552314,295,England,E12000001,E08000021
NE6 5,54.984201,-1.578534,323,England,E12000001,E08000021
NE6 9,62.386559,-1.319103,79,England,E12000001,E08000021
NE61 1,55.168443,-1.688676,307,England,E12000001,E06000057
NE61 2,55.161266,-1.688899,354,England,E12000001,E06000057
NE61 3,55.182028,-1.717241,280,England,E12000001,E06000057
NE61 4,55.185929,-1.903476,137,England,E12000001,E06000057
NE61 5,55.231632,-1.581876,325,England,E12000001,E06000057
NE61 6,55.15332,-1.663769,335,England,E12000001,E06000057
NE61 9,55.162344,-1.689218,241,England,E12000001,E06000057
NE62 5,55.161097,-1.593062,307,England,E12000001,E06000057
NE63 0,55.174806,-1.560862,246,England,E12000001,E06000057
NE63 3,55.171136,-1.550737,109,England,E12000001,E06000057
NE63 8,55.178483,-1.578579,295,England,E12000001,E06000057
NE63 9,55.179905,-1.551326,387,England,E12000001,E06000057
NE64 6,55.184042,-1.516662,216,England,E12000001,E06000057
NE65 0,55.329737,-1.594592,392,England,E12000001,E06000057
NE65 7,55.317247,-1.958301,320,England,E12000001,E06000057
NE65 8,55.274244,-1.792847,185,England,E12000001,E06000057
NE65 9,55.302337,-1.67168,344,England,E12000001,E06000057
NE66 1,55.410474,-1.707621,312,England,E12000001,E06000057
NE66 2,55.404565,-1.711389,321,England,E12000001,E06000057
NE66 3,55.452354,-1.634842,311,England,E12000001,E06000057
NE66 4,55.432434,-1.920386,179,England,E12000001,E06000057
NE66 5,55.550524,-1.908637,38,England,E12000001,E06000057
NE66 9,55.403624,-1.696958,79,England,E12000001,E06000057
NE67 5,55.534884,-1.692438,133,England,E12000001,E06000057
NE68 7,55.572288,-1.66062,119,England,E12000001,E06000057
NE69 7,55.605086,-1.718644,43,England,E12000001,E06000057
NE7 7,54.997297,-1.579687,374,England,E12000001,E08000021
NE70 7,55.592103,-1.816345,140,England,E12000001,E06000057
NE71 6,55.553014,-2.040928,212,England,E12000001,E06000057
NE8 1,54.957838,-1.605599,325,England,E12000001,E08000037
NE8 2,54.957521,-1.617378,301,England,E12000001,E08000037
NE8 3,54.958013,-1.590761,296,England,E12000001,E08000037
NE8 4,54.950645,-1.607293,269,England,E12000001,E08000037
NE8 9,54.958502,-1.601057,130,England,E12000001,E08000037
NE82 6,54.939411,-1.615012,6,England,E12000001,E08000037
NE83 7,54.934355,-1.615644,16,England,E12000001,E08000037
NE85 1,54.922454,-1.588314,11,England,E12000001,E08000037
NE85 2,54.939825,-1.616379,6,England,E12000001,E08000037
NE85 5,54.929966,-1.623587,1,England,E12000001,E08000037
NE88 1,54.947893,-1.611646,10,England,E12000001,E08000037
NE88 2,54.941801,-1.614922,1,England,E12000001,E08000037
NE89 1,54.900683,-1.536144,1,England,E12000001,E08000024
NE9 5,54.94069,-1.595084,321,England,E12000001,E08000037
NE9 6,54.931225,-1.594531,345,England,E12000001,E08000037
NE9 7,54.922634,-1.569815,314,England,E12000001,E08000037
NE9 9,67.04069,-1.177883,67,England,E12000001,E08000037
NE92 1,55.880499,-1.58134,48,England,E12000001,E08000037
NE98 1,54.970797,-1.600616,15,England,E12000001,E08000037
NE99 1,54.968403,-1.614674,400,England,E12000001,E08000021
NE99 2,54.967506,-1.614978,213,England,E12000001,E08000021
NE99 4,54.967425,-1.614913,149,England,E12000001,E08000021
NE99 5,55.456993,-1.597861,92,England,E12000001,E08000021
NG1 1,52.953414,-1.141962,246,England,E12000004,E06000018
NG1 2,52.953431,-1.148007,181,England,E12000004,E06000018
NG1 3,52.95683,-1.146433,231,England,E12000004,E06000018
NG1 4,52.95887,-1.150312,153,England,E12000004,E06000018
NG1 5,52.955139,-1.155352,208,England,E12000004,E06000018
NG1 6,52.952805,-1.151806,199,England,E12000004,E06000018
NG1 7,52.951043,-1.146904,144,England,E12000004,E06000018
NG1 9,53.130072,-1.137868,269,England,E12000004,E06000018
NG10 1,52.893634,-1.272127,267,England,E12000004,E07000036
NG10 2,52.896941,-1.262489,124,England,E12000004,E07000036
NG10 3,52.887355,-1.291924,312,England,E12000004,E07000036
NG10 4,52.903952,-1.285002,270,England,E12000004,E07000036
NG10 5,52.919537,-1.290298,260,England,E12000004,E07000036
NG10 9,52.897117,-1.272083,90,England,E12000004,E07000036
NG11 0,52.871001,-1.215228,100,England,E12000004,E07000176
NG11 1,52.902737,-1.178246,72,England,E12000004,E06000018
NG11 2,52.892904,-1.193253,23,England,E12000004,E07000176
NG11 6,52.891371,-1.15198,298,England,E12000004,E07000176
NG11 7,52.922613,-1.161379,139,England,E12000004,E06000018
NG11 8,52.906863,-1.181077,304,England,E12000004,E06000018
NG11 9,52.89908,-1.181663,191,England,E12000004,E06000018
NG12 1,52.955484,-1.035226,93,England,E12000004,E07000176
NG12 2,52.945142,-1.045498,243,England,E12000004,E07000176
NG12 3,52.91195,-1.024304,360,England,E12000004,E07000176
NG12 4,52.910287,-1.11466,192,England,E12000004,E07000176
NG12 5,52.871926,-1.084456,336,England,E12000004,E07000176
NG12 6,52.930659,-1.105864,2,England,E12000004,E07000176
NG13 0,52.932397,-0.816704,178,England,E12000004,E07000133
NG13 7,52.959277,-0.960671,43,England,E12000004,E07000176
NG13 8,52.957865,-0.966684,395,England,E12000004,E07000176
NG13 9,52.943881,-0.928069,223,England,E12000004,E07000176
NG14 5,52.984483,-1.041429,197,England,E12000004,E07000173
NG14 6,53.032792,-1.074197,312,England,E12000004,E07000173
NG14 7,53.010235,-0.998938,213,England,E12000004,E07000175
NG15 0,53.063676,-1.22864,91,England,E12000004,E07000170
NG15 5,53.037954,-1.204345,107,England,E12000004,E07000170
NG15 6,53.029555,-1.219702,366,England,E12000004,E07000170
NG15 7,53.035358,-1.201673,327,England,E12000004,E07000170
NG15 8,53.047379,-1.194779,170,England,E12000004,E07000170
NG15 9,53.083223,-1.165872,189,England,E12000004,E07000173
NG16 1,52.998651,-1.248507,230,England,E12000004,E07000172
NG16 2,53.002544,-1.279541,391,England,E12000004,E07000172
NG16 3,53.017199,-1.304082,321,England,E12000004,E07000172
NG16 4,53.022072,-1.333467,155,England,E12000004,E07000032
NG16 5,53.05174,-1.321697,239,England,E12000004,E07000170
NG16 6,53.076943,-1.310184,280,England,E12000004,E07000170
NG16 9,53.020119,-1.318674,145,England,E12000004,E07000172
NG17 0,53.724643,-1.247872,78,England,E12000004,E07000170
NG17 1,53.12048,-1.273149,209,England,E12000004,E07000170
NG17 2,53.127578,-1.285111,318,England,E12000004,E07000170
NG17 3,53.141813,-1.266538,210,England,E12000004,E07000170
NG17 4,53.130711,-1.251095,221,England,E12000004,E07000170
NG17 5,53.120131,-1.251653,185,England,E12000004,E07000170
NG17 6,53.116071,-1.298163,9,England,E12000004,E07000170
NG17 7,53.100859,-1.240372,272,England,E12000004,E07000170
NG17 8,53.102136,-1.258167,312,England,E12000004,E07000170
NG17 9,53.082927,-1.253986,171,England,E12000004,E07000170
NG18 1,53.14471,-1.197941,234,England,E12000004,E07000174
NG18 2,53.145425,-1.185554,255,England,E12000004,E07000174
NG18 3,53.140793,-1.163592,284,England,E12000004,E07000174
NG18 4,53.131097,-1.17757,383,England,E12000004,E07000174
NG18 5,53.138686,-1.207991,288,England,E12000004,E07000174
NG18 6,53.120308,-1.175201,26,England,E12000004,E07000174
NG18 9,53.154337,-1.188594,226,England,E12000004,E07000174
NG19 0,53.155266,-1.160232,279,England,E12000004,E07000174
NG19 6,53.147667,-1.220535,284,England,E12000004,E07000174
NG19 7,53.160968,-1.221485,275,England,E12000004,E07000174
NG19 8,53.171837,-1.202387,290,England,E12000004,E07000174
NG19 9,53.16416,-1.182461,270,England,E12000004,E07000174
NG2 1,52.941441,-1.154314,152,England,E12000004,E06000018
NG2 2,52.940381,-1.145425,152,England,E12000004,E06000018
NG2 3,52.943527,-1.14438,187,England,E12000004,E06000018
NG2 4,52.950012,-1.126499,280,England,E12000004,E06000018
NG2 5,52.93707,-1.124621,237,England,E12000004,E07000176
NG2 6,52.928772,-1.118882,339,England,E12000004,E07000176
NG2 7,52.926077,-1.140352,392,England,E12000004,E07000176
NG2 9,52.942221,-1.152315,389,England,E12000004,E06000018
NG20 0,53.203335,-1.152925,284,England,E12000004,E07000174
NG20 8,53.202008,-1.215755,335,England,E12000004,E07000033
NG20 9,53.223964,-1.182794,219,England,E12000004,E07000033
NG21 0,53.111857,-1.120301,341,England,E12000004,E07000175
NG21 9,53.18088,-1.08859,300,England,E12000004,E07000175
NG22 0,53.213935,-0.899071,328,England,E12000004,E07000171
NG22 8,53.113337,-1.009331,335,England,E12000004,E07000175
NG22 9,53.204437,-0.999109,361,England,E12000004,E07000175
NG23 5,53.030849,-0.810086,313,England,E12000004,E07000141
NG23 6,53.153743,-0.830592,298,England,E12000004,E07000175
NG23 7,53.170219,-0.751216,247,England,E12000004,E07000175
NG24 0,53.05449,-0.797737,2,England,E12000004,E07000175
NG24 1,53.076462,-0.806093,343,England,E12000004,E07000175
NG24 2,53.082341,-0.781692,323,England,E12000004,E07000175
NG24 3,53.054876,-0.791081,360,England,E12000004,E07000175
NG24 4,53.066366,-0.815668,358,England,E12000004,E07000175
NG24 5,53.049194,-0.766855,33,England,E12000004,E07000175
NG24 9,53.076272,-0.817414,296,England,E12000004,E07000175
NG25 0,53.074309,-0.950943,331,England,E12000004,E07000175
NG3 1,52.959171,-1.142676,125,England,E12000004,E06000018
NG3 2,52.959153,-1.129332,184,England,E12000004,E06000018
NG3 3,52.96593,-1.130915,165,England,E12000004,E06000018
NG3 4,52.964567,-1.143387,151,England,E12000004,E06000018
NG3 5,52.976006,-1.13289,360,England,E12000004,E06000018
NG3 6,52.973542,-1.120177,237,England,E12000004,E07000173
NG3 7,52.959994,-1.112787,124,England,E12000004,E06000018
NG31 0,52.909926,-0.640424,231,England,E12000004,E07000141
NG31 6,52.910128,-0.640701,265,England,E12000004,E07000141
NG31 7,52.904639,-0.648838,369,England,E12000004,E07000141
NG31 8,52.922301,-0.654469,367,England,E12000004,E07000141
NG31 9,52.918019,-0.622055,335,England,E12000004,E07000141
NG32 1,52.889308,-0.722861,260,England,E12000004,E07000141
NG32 2,52.963638,-0.665305,206,England,E12000004,E07000141
NG32 3,52.991985,-0.566299,255,England,E12000004,E07000141
NG33 4,52.825776,-0.528231,261,England,E12000004,E07000141
NG33 5,52.815296,-0.636174,264,England,E12000004,E07000141
NG34 0,52.913914,-0.369695,287,England,E12000004,E07000141
NG34 4,53.335323,-0.405525,139,England,E12000004,E07000139
NG34 6,52.986618,-0.417125,32,England,E12000004,E07000139
NG34 7,52.996586,-0.411529,383,England,E12000004,E07000139
NG34 8,53.009195,-0.439306,389,England,E12000004,E07000139
NG34 9,53.011465,-0.344172,354,England,E12000004,E07000139
NG4 1,52.967478,-1.099609,283,England,E12000004,E07000173
NG4 2,52.963305,-1.077347,293,England,E12000004,E07000173
NG4 3,52.972135,-1.086686,285,England,E12000004,E07000173
NG4 4,52.983043,-1.085333,252,England,E12000004,E07000173
NG4 9,53.876653,-1.062861,104,England,E12000004,E07000173
NG5 0,52.998104,-1.13503,237,England,E12000004,E07000173
NG5 1,52.983215,-1.160195,266,England,E12000004,E06000018
NG5 2,52.980847,-1.150215,214,England,E12000004,E06000018
NG5 3,52.989597,-1.145678,144,England,E12000004,E06000018
NG5 4,52.988667,-1.132829,236,England,E12000004,E07000173
NG5 5,53.001996,-1.162325,354,England,E12000004,E06000018
NG5 6,52.998002,-1.132343,307,England,E12000004,E07000173
NG5 7,53.003115,-1.124163,215,England,E12000004,E07000173
NG5 8,53.00988,-1.125777,330,England,E12000004,E07000173
NG5 9,53.005993,-1.16454,243,England,E12000004,E06000018
NG6 0,52.985766,-1.183587,264,England,E12000004,E06000018
NG6 6,52.992389,-1.188415,86,England,E12000004,E06000018
NG6 7,52.998271,-1.212474,101,England,E12000004,E06000018
NG6 8,53.006026,-1.193932,391,England,E12000004,E06000018
NG6 9,52.996945,-1.187895,187,England,E12000004,E06000018
NG7 1,52.951527,-1.174946,338,England,E12000004,E06000018
NG7 2,52.94696,-1.187989,362,England,E12000004,E06000018
NG7 3,52.958085,-1.177153,250,England,E12000004,E06000018
NG7 4,52.960218,-1.170172,140,England,E12000004,E06000018
NG7 5,52.963771,-1.184605,243,England,E12000004,E06000018
NG7 6,52.967608,-1.17212,226,England,E12000004,E06000018
NG7 7,52.974041,-1.172153,192,England,E12000004,E06000018
NG70 1,53.15411,-1.187354,21,England,E12000004,E07000174
NG8 1,52.955229,-1.200115,210,England,E12000004,E06000018
NG8 2,52.950843,-1.229387,295,England,E12000004,E06000018
NG8 3,52.965116,-1.205806,260,England,E12000004,E06000018
NG8 4,52.962844,-1.22952,210,England,E12000004,E06000018
NG8 5,52.973318,-1.19776,285,England,E12000004,E06000018
NG8 6,52.97823,-1.219547,237,England,E12000004,E06000018
NG8 9,53.136096,-1.217551,267,England,E12000004,E06000018
NG80 1,52.936575,-1.173802,19,England,E12000004,E06000018
NG80 7,52.942059,-1.207859,15,England,E12000004,E07000172
NG80 8,59.348477,-1.034402,22,England,E12000004,E07000172
NG9 1,52.923117,-1.210721,275,England,E12000004,E07000172
NG9 2,52.930253,-1.210241,347,England,E12000004,E07000172
NG9 3,52.939496,-1.243567,308,England,E12000004,E07000172
NG9 4,52.923681,-1.232844,164,England,E12000004,E07000172
NG9 5,52.916345,-1.235938,212,England,E12000004,E07000172
NG9 6,52.909984,-1.24495,270,England,E12000004,E07000172
NG9 7,52.925307,-1.265765,159,England,E12000004,E07000172
NG9 8,52.93587,-1.265323,225,England,E12000004,E07000172
NG9 9,52.929705,-1.200368,207,England,E12000004,E07000172
NG90 1,52.927125,-1.19513,12,England,E12000004,E07000172
